date,site,rep,AlgalClass,Concentration
7/18/2022,Muddy_Creek,A,Bluegreen_avg,20.478
7/18/2022,Muddy_Creek,A,Diatom_avg,43.065
7/18/2022,Muddy_Creek,A,Cryptophyta_avg,0
7/18/2022,Muddy_Creek,A,YellowSubstances_avg,0.5615
7/18/2022,Muddy_Creek,A,Total_avg,98.784
7/18/2022,Muddy_Creek,B,GreenAlgae_avg,37.832
7/18/2022,Muddy_Creek,B,Bluegreen_avg,21.2175
7/18/2022,Muddy_Creek,B,Diatom_avg,43.8295
7/18/2022,Muddy_Creek,B,Cryptophyta_avg,0
7/18/2022,Muddy_Creek,B,YellowSubstances_avg,0.7
7/18/2022,Muddy_Creek,B,Total_avg,102.8785
7/18/2022,Muddy_Creek,C,GreenAlgae_avg,40.4275
7/18/2022,Muddy_Creek,C,Bluegreen_avg,21.183
7/18/2022,Muddy_Creek,C,Diatom_avg,43.999
7/18/2022,Muddy_Creek,C,Cryptophyta_avg,0
7/18/2022,Muddy_Creek,C,YellowSubstances_avg,1.0785
7/18/2022,Muddy_Creek,C,Total_avg,105.609
7/18/2022,ODNR_1,A,GreenAlgae_avg,14.9215
7/18/2022,ODNR_1,A,Bluegreen_avg,15.713
7/18/2022,ODNR_1,A,Diatom_avg,9.2095
7/18/2022,ODNR_1,A,Cryptophyta_avg,0
7/18/2022,ODNR_1,A,YellowSubstances_avg,2.0965
7/18/2022,ODNR_1,A,Total_avg,39.844
7/18/2022,ODNR_1,B,GreenAlgae_avg,15.309
7/18/2022,ODNR_1,B,Bluegreen_avg,15.91
7/18/2022,ODNR_1,B,Diatom_avg,10.098
7/18/2022,ODNR_1,B,Cryptophyta_avg,0
7/18/2022,ODNR_1,B,YellowSubstances_avg,1.9215
7/18/2022,ODNR_1,B,Total_avg,41.3175
7/18/2022,ODNR_1,C,GreenAlgae_avg,17.1105
7/18/2022,ODNR_1,C,Bluegreen_avg,15.2765
7/18/2022,ODNR_1,C,Diatom_avg,8.61
7/18/2022,ODNR_1,C,Cryptophyta_avg,1.831
7/18/2022,ODNR_1,C,YellowSubstances_avg,1.9545
7/18/2022,ODNR_1,C,Total_avg,42.829
7/18/2022,ODNR_2,A,GreenAlgae_avg,20.71
7/18/2022,ODNR_2,A,Bluegreen_avg,23.2045
7/18/2022,ODNR_2,A,Diatom_avg,16.078
7/18/2022,ODNR_2,A,Cryptophyta_avg,0
7/18/2022,ODNR_2,A,YellowSubstances_avg,2.2445
7/18/2022,ODNR_2,A,Total_avg,59.9925
7/18/2022,ODNR_2,B,GreenAlgae_avg,20.3765
7/18/2022,ODNR_2,B,Bluegreen_avg,22.2885
7/18/2022,ODNR_2,B,Diatom_avg,14.7465
7/18/2022,ODNR_2,B,Cryptophyta_avg,0
7/18/2022,ODNR_2,B,YellowSubstances_avg,2.171
7/18/2022,ODNR_2,B,Total_avg,57.41
7/18/2022,ODNR_2,C,GreenAlgae_avg,20.4405
7/18/2022,ODNR_2,C,Bluegreen_avg,22.4445
7/18/2022,ODNR_2,C,Diatom_avg,14.908
7/18/2022,ODNR_2,C,Cryptophyta_avg,0
7/18/2022,ODNR_2,C,YellowSubstances_avg,2.1725
7/18/2022,ODNR_2,C,Total_avg,57.792
7/18/2022,ODNR_4,A,GreenAlgae_avg,33.5955
7/18/2022,ODNR_4,A,Bluegreen_avg,25.3805
7/18/2022,ODNR_4,A,Diatom_avg,40.9235
7/18/2022,ODNR_4,A,Cryptophyta_avg,0
7/18/2022,ODNR_4,A,YellowSubstances_avg,2.6385
7/18/2022,ODNR_4,A,Total_avg,99.9005
7/18/2022,ODNR_4,B,GreenAlgae_avg,36.174
7/18/2022,ODNR_4,B,Bluegreen_avg,25.5505
7/18/2022,ODNR_4,B,Diatom_avg,39.2395
7/18/2022,ODNR_4,B,Cryptophyta_avg,0
7/18/2022,ODNR_4,B,YellowSubstances_avg,2.0615
7/18/2022,ODNR_4,B,Total_avg,100.9635
7/18/2022,ODNR_4,C,GreenAlgae_avg,36.326
7/18/2022,ODNR_4,C,Bluegreen_avg,25.551
7/18/2022,ODNR_4,C,Diatom_avg,40.1125
7/18/2022,ODNR_4,C,Cryptophyta_avg,0
7/18/2022,ODNR_4,C,YellowSubstances_avg,1.9565
7/18/2022,ODNR_4,C,Total_avg,101.988
7/18/2022,ODNR_6,A,GreenAlgae_avg,38.6205
7/18/2022,ODNR_6,A,Bluegreen_avg,55.799
7/18/2022,ODNR_6,A,Diatom_avg,37.6275
7/18/2022,ODNR_6,A,Cryptophyta_avg,0
7/18/2022,ODNR_6,A,YellowSubstances_avg,2.3585
7/18/2022,ODNR_6,A,Total_avg,132.046
7/18/2022,ODNR_6,B,GreenAlgae_avg,38.6345
7/18/2022,ODNR_6,B,Bluegreen_avg,53.7
7/18/2022,ODNR_6,B,Diatom_avg,34.847
7/18/2022,ODNR_6,B,Cryptophyta_avg,0
7/18/2022,ODNR_6,B,YellowSubstances_avg,2.3075
7/18/2022,ODNR_6,B,Total_avg,127.1805
7/18/2022,ODNR_6,C,GreenAlgae_avg,38.8865
7/18/2022,ODNR_6,C,Bluegreen_avg,57.0705
7/18/2022,ODNR_6,C,Diatom_avg,36.43
7/18/2022,ODNR_6,C,Cryptophyta_avg,0
7/18/2022,ODNR_6,C,YellowSubstances_avg,2.339
7/18/2022,ODNR_6,C,Total_avg,132.3845
7/25/2022,Bells,A,GreenAlgae_avg,0
7/25/2022,Bells,A,Bluegreen_avg,4.946
7/25/2022,Bells,A,Diatom_avg,5.896
7/25/2022,Bells,A,Cryptophyta_avg,2.385
7/25/2022,Bells,A,YellowSubstances_avg,0.6505
7/25/2022,Bells,A,Total_avg,13.229
7/25/2022,Bells,B,GreenAlgae_avg,0
7/25/2022,Bells,B,Bluegreen_avg,4.752
7/25/2022,Bells,B,Diatom_avg,5.7565
7/25/2022,Bells,B,Cryptophyta_avg,2.6105
7/25/2022,Bells,B,YellowSubstances_avg,0.6885
7/25/2022,Bells,B,Total_avg,13.1195
7/25/2022,Bells,C,GreenAlgae_avg,0
7/25/2022,Bells,C,Bluegreen_avg,5.334
7/25/2022,Bells,C,Diatom_avg,5.835
7/25/2022,Bells,C,Cryptophyta_avg,2.273
7/25/2022,Bells,C,YellowSubstances_avg,0.836
7/25/2022,Bells,C,Total_avg,13.441
7/25/2022,Bridge,A,GreenAlgae_avg,20.946
7/25/2022,Bridge,A,Bluegreen_avg,25.159
7/25/2022,Bridge,A,Diatom_avg,16.3
7/25/2022,Bridge,A,Cryptophyta_avg,0
7/25/2022,Bridge,A,YellowSubstances_avg,1.824
7/25/2022,Bridge,A,Total_avg,62.403
7/25/2022,Bridge,B,GreenAlgae_avg,23.1595
7/25/2022,Bridge,B,Bluegreen_avg,25.0835
7/25/2022,Bridge,B,Diatom_avg,17.145
7/25/2022,Bridge,B,Cryptophyta_avg,0
7/25/2022,Bridge,B,YellowSubstances_avg,1.904
7/25/2022,Bridge,B,Total_avg,65.388
7/25/2022,Bridge,C,GreenAlgae_avg,25.656
7/25/2022,Bridge,C,Bluegreen_avg,26.6465
7/25/2022,Bridge,C,Diatom_avg,17.5375
7/25/2022,Bridge,C,Cryptophyta_avg,0
7/25/2022,Bridge,C,YellowSubstances_avg,1.8565
7/25/2022,Bridge,C,Total_avg,69.839
7/25/2022,Buoy_2,A,GreenAlgae_avg,21.372
7/25/2022,Buoy_2,A,Bluegreen_avg,20.3745
7/25/2022,Buoy_2,A,Diatom_avg,18.688
7/25/2022,Buoy_2,A,Cryptophyta_avg,0
7/25/2022,Buoy_2,A,YellowSubstances_avg,1.5535
7/25/2022,Buoy_2,A,Total_avg,60.434
7/25/2022,Buoy_2,B,GreenAlgae_avg,18.8525
7/25/2022,Buoy_2,B,Bluegreen_avg,20.6875
7/25/2022,Buoy_2,B,Diatom_avg,16.7185
7/25/2022,Buoy_2,B,Cryptophyta_avg,0
7/25/2022,Buoy_2,B,YellowSubstances_avg,1.655
7/25/2022,Buoy_2,B,Total_avg,56.259
7/25/2022,Buoy_2,C,GreenAlgae_avg,20.115
7/25/2022,Buoy_2,C,Bluegreen_avg,23.0635
7/25/2022,Buoy_2,C,Diatom_avg,19.251
7/25/2022,Buoy_2,C,Cryptophyta_avg,0
7/25/2022,Buoy_2,C,YellowSubstances_avg,1.663
7/25/2022,Buoy_2,C,Total_avg,62.429
7/25/2022,Causeway,A,GreenAlgae_avg,26.44
7/25/2022,Causeway,A,Bluegreen_avg,19.379
7/25/2022,Causeway,A,Diatom_avg,11.902
7/25/2022,Causeway,A,Cryptophyta_avg,0
7/25/2022,Causeway,A,YellowSubstances_avg,1.675
7/25/2022,Causeway,A,Total_avg,57.7205
7/25/2022,Causeway,B,GreenAlgae_avg,24.707
7/25/2022,Causeway,B,Bluegreen_avg,18.052
7/25/2022,Causeway,B,Diatom_avg,10.6255
7/25/2022,Causeway,B,Cryptophyta_avg,0
7/25/2022,Causeway,B,YellowSubstances_avg,1.634
7/25/2022,Causeway,B,Total_avg,53.382
7/25/2022,Causeway,C,GreenAlgae_avg,25.246
7/25/2022,Causeway,C,Bluegreen_avg,19.0985
7/25/2022,Causeway,C,Diatom_avg,10.285
7/25/2022,Causeway,C,Cryptophyta_avg,0
7/25/2022,Causeway,C,YellowSubstances_avg,1.757
7/25/2022,Causeway,C,Total_avg,54.6305
7/25/2022,EC_1163,A,GreenAlgae_avg,18.2705
7/25/2022,EC_1163,A,Bluegreen_avg,19.2405
7/25/2022,EC_1163,A,Diatom_avg,15.457
7/25/2022,EC_1163,A,Cryptophyta_avg,0
7/25/2022,EC_1163,A,YellowSubstances_avg,1.742
7/25/2022,EC_1163,A,Total_avg,52.9685
7/25/2022,EC_1163,B,GreenAlgae_avg,19.715
7/25/2022,EC_1163,B,Bluegreen_avg,20.1135
7/25/2022,EC_1163,B,Diatom_avg,15.894
7/25/2022,EC_1163,B,Cryptophyta_avg,0
7/25/2022,EC_1163,B,YellowSubstances_avg,1.644
7/25/2022,EC_1163,B,Total_avg,55.7215
7/25/2022,EC_1163,C,GreenAlgae_avg,19.076
7/25/2022,EC_1163,C,Bluegreen_avg,19.972
7/25/2022,EC_1163,C,Diatom_avg,15.6245
7/25/2022,EC_1163,C,Cryptophyta_avg,0
7/25/2022,EC_1163,C,YellowSubstances_avg,1.6405
7/25/2022,EC_1163,C,Total_avg,54.67
7/25/2022,Muddy_Creek,A,GreenAlgae_avg,33.002
7/25/2022,Muddy_Creek,A,Bluegreen_avg,23.01
7/25/2022,Muddy_Creek,A,Diatom_avg,44.91
7/25/2022,Muddy_Creek,A,Cryptophyta_avg,0
7/25/2022,Muddy_Creek,A,YellowSubstances_avg,1.786
7/25/2022,Muddy_Creek,A,Total_avg,100.921
7/25/2022,Muddy_Creek,B,GreenAlgae_avg,34.501
7/25/2022,Muddy_Creek,B,Bluegreen_avg,22.065
7/25/2022,Muddy_Creek,B,Diatom_avg,42.929
7/25/2022,Muddy_Creek,B,Cryptophyta_avg,0
7/25/2022,Muddy_Creek,B,YellowSubstances_avg,1.609
7/25/2022,Muddy_Creek,B,Total_avg,99.4945
7/25/2022,Muddy_Creek,C,GreenAlgae_avg,32.7965
7/25/2022,Muddy_Creek,C,Bluegreen_avg,23.22
7/25/2022,Muddy_Creek,C,Diatom_avg,43.164
7/25/2022,Muddy_Creek,C,Cryptophyta_avg,0
7/25/2022,Muddy_Creek,C,YellowSubstances_avg,1.7835
7/25/2022,Muddy_Creek,C,Total_avg,99.1825
7/25/2022,ODNR_1,A,GreenAlgae_avg,21.5175
7/25/2022,ODNR_1,A,Bluegreen_avg,23.491
7/25/2022,ODNR_1,A,Diatom_avg,16.836
7/25/2022,ODNR_1,A,Cryptophyta_avg,0
7/25/2022,ODNR_1,A,YellowSubstances_avg,1.729
7/25/2022,ODNR_1,A,Total_avg,61.8445
7/25/2022,ODNR_1,B,GreenAlgae_avg,21.627
7/25/2022,ODNR_1,B,Bluegreen_avg,24.5015
7/25/2022,ODNR_1,B,Diatom_avg,18.321
7/25/2022,ODNR_1,B,Cryptophyta_avg,0
7/25/2022,ODNR_1,B,YellowSubstances_avg,1.76
7/25/2022,ODNR_1,B,Total_avg,64.4515
7/25/2022,ODNR_1,C,GreenAlgae_avg,20.172
7/25/2022,ODNR_1,C,Bluegreen_avg,22.8515
7/25/2022,ODNR_1,C,Diatom_avg,15.6965
7/25/2022,ODNR_1,C,Cryptophyta_avg,0
7/25/2022,ODNR_1,C,YellowSubstances_avg,1.7935
7/25/2022,ODNR_1,C,Total_avg,58.7205
7/25/2022,ODNR_2,A,GreenAlgae_avg,18.749
7/25/2022,ODNR_2,A,Bluegreen_avg,16.5165
7/25/2022,ODNR_2,A,Diatom_avg,10.3
7/25/2022,ODNR_2,A,Cryptophyta_avg,0
7/25/2022,ODNR_2,A,YellowSubstances_avg,1.5305
7/25/2022,ODNR_2,A,Total_avg,45.566
7/25/2022,ODNR_2,B,GreenAlgae_avg,0
7/25/2022,ODNR_2,B,Bluegreen_avg,0
7/25/2022,ODNR_2,B,Diatom_avg,0
7/25/2022,ODNR_2,B,Cryptophyta_avg,0
7/25/2022,ODNR_2,B,YellowSubstances_avg,0
7/25/2022,ODNR_2,B,Total_avg,0
7/25/2022,ODNR_2,C,GreenAlgae_avg,19.2815
7/25/2022,ODNR_2,C,Bluegreen_avg,17.0435
7/25/2022,ODNR_2,C,Diatom_avg,9.367
7/25/2022,ODNR_2,C,Cryptophyta_avg,0
7/25/2022,ODNR_2,C,YellowSubstances_avg,1.475
7/25/2022,ODNR_2,C,Total_avg,45.6925
7/25/2022,ODNR_4,A,GreenAlgae_avg,34.9355
7/25/2022,ODNR_4,A,Bluegreen_avg,47.3425
7/25/2022,ODNR_4,A,Diatom_avg,24.696
7/25/2022,ODNR_4,A,Cryptophyta_avg,0
7/25/2022,ODNR_4,A,YellowSubstances_avg,1.9865
7/25/2022,ODNR_4,A,Total_avg,106.9745
7/25/2022,ODNR_4,B,GreenAlgae_avg,31.62
7/25/2022,ODNR_4,B,Bluegreen_avg,46.2395
7/25/2022,ODNR_4,B,Diatom_avg,22.741
7/25/2022,ODNR_4,B,Cryptophyta_avg,0
7/25/2022,ODNR_4,B,YellowSubstances_avg,2.25
7/25/2022,ODNR_4,B,Total_avg,100.599
7/25/2022,ODNR_4,C,GreenAlgae_avg,33.4075
7/25/2022,ODNR_4,C,Bluegreen_avg,47.5725
7/25/2022,ODNR_4,C,Diatom_avg,25.0325
7/25/2022,ODNR_4,C,Cryptophyta_avg,0
7/25/2022,ODNR_4,C,YellowSubstances_avg,1.9785
7/25/2022,ODNR_4,C,Total_avg,106.0145
7/25/2022,ODNR_6,A,GreenAlgae_avg,49.5305
7/25/2022,ODNR_6,A,Bluegreen_avg,63.748
7/25/2022,ODNR_6,A,Diatom_avg,41.423
7/25/2022,ODNR_6,A,Cryptophyta_avg,0
7/25/2022,ODNR_6,A,YellowSubstances_avg,1.956
7/25/2022,ODNR_6,A,Total_avg,154.7015
7/25/2022,ODNR_6,B,GreenAlgae_avg,48.0575
7/25/2022,ODNR_6,B,Bluegreen_avg,65.297
7/25/2022,ODNR_6,B,Diatom_avg,43.2825
7/25/2022,ODNR_6,B,Cryptophyta_avg,0
7/25/2022,ODNR_6,B,YellowSubstances_avg,1.7355
7/25/2022,ODNR_6,B,Total_avg,156.6335
7/25/2022,ODNR_6,C,GreenAlgae_avg,49.337
7/25/2022,ODNR_6,C,Bluegreen_avg,62.8145
7/25/2022,ODNR_6,C,Diatom_avg,41.493
7/25/2022,ODNR_6,C,Cryptophyta_avg,0
7/25/2022,ODNR_6,C,YellowSubstances_avg,1.576
7/25/2022,ODNR_6,C,Total_avg,153.647
